latitude,longitude,confidence,frp,acq_date,satellite,province,regency
-0.7442581439449076,117.04028978849736,1,0.9599999785423279,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7442581439449076,117.04366252526155,1,0.9599999785423279,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.8993909461097197,111.28397746462623,1,5.920000076293945,2026-08-17,SNPP,West Kalimantan,Melawi
-0.8993909461097197,111.28735033238655,1,5.920000076293945,2026-08-17,SNPP,West Kalimantan,Melawi
-0.8993909461097197,111.29072320014689,1,5.920000076293945,2026-08-17,SNPP,West Kalimantan,Melawi
-0.902763398330694,111.2840804869107,1,5.920000076293945,2026-08-17,SNPP,West Kalimantan,Melawi
-0.902763398330694,111.28745335779348,1,5.920000076293945,2026-08-17,SNPP,West Kalimantan,Melawi
-0.902763398330694,111.29082622867628,1,5.920000076293945,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9095083027726423,111.27754193437666,1,13.130000114440918,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9095083027726423,111.28091481153946,1,13.130000114440918,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9095083027726423,111.28428768870228,1,13.130000114440918,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9128807549936165,111.27764610757231,1,9.5,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9128807549936165,111.28101898789265,1,9.5,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9128807549936165,111.28439186821299,1,9.5,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9162532072145906,111.27775066649023,1,9.5,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9162532072145906,111.28112354997982,1,9.5,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9162532072145906,111.28449643346939,1,9.5,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9196256594355648,111.27785561113228,1,9.5,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9196256594355648,111.2812284978028,1,9.5,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9196256594355648,111.2846013844733,1,9.5,2026-08-17,SNPP,West Kalimantan,Melawi
-0.9466052772033582,110.71543266057874,1,0.8500000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-0.9466052772033582,110.71880557311752,1,0.8500000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-0.9466052772033582,110.7221784856563,1,0.8500000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-0.9499777294243325,110.71554052803346,1,0.8500000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-0.9499777294243325,110.71891344385838,1,0.8500000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-0.9499777294243325,110.72228635968334,1,0.8500000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-0.9533501816453065,110.71564877927823,1,0.8500000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-0.9533501816453065,110.719021698401,1,0.8500000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-0.9533501816453065,110.72239461752378,1,0.8500000238418579,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.0646411049374545,110.57776893971818,1,3.4000000953674316,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.0646411049374545,110.58114197422938,1,3.4000000953674316,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.0680135571584286,110.57789008577654,1,7.730000019073486,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.0680135571584286,110.58126312398315,1,7.730000019073486,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.0680135571584286,110.58463616218974,1,7.730000019073486,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.0713860093794028,110.57801161520342,1,7.730000019073486,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.0713860093794028,110.58138465711711,1,7.730000019073486,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.0713860093794028,110.5847576990308,1,7.730000019073486,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.074758461600377,110.57813352800088,1,7.730000019073486,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.074758461600377,110.58150657363339,1,7.730000019073486,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.074758461600377,110.58487961926586,1,7.730000019073486,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1186003404730411,111.36905752166315,1,5.710000038146973,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1186003404730411,111.37243061670418,1,5.710000038146973,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1186003404730411,111.37580371174522,1,5.710000038146973,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1219727926940155,111.36918571038379,1,5.710000038146973,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1219727926940155,111.37255880930735,1,5.710000038146973,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1219727926940155,111.3759319082309,1,5.710000038146973,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1253452449149894,111.36931428524409,1,5.710000038146973,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1253452449149894,111.37268738806188,1,5.710000038146973,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1253452449149894,111.37606049087964,1,5.710000038146973,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1287176971359638,110.59362869980025,1,4.25,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1287176971359638,110.59700180652392,1,4.25,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1287176971359638,110.6003749132476,1,4.25,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1320901493569377,110.59375714589694,1,4.25,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1320901493569377,110.59713025653822,1,4.25,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1320901493569377,110.60050336717951,1,4.25,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1354626015779121,110.59388597545004,1,4.25,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1354626015779121,110.59725909002063,1,4.25,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1354626015779121,110.60063220459122,1,4.25,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.172559576008628,110.74374738615423,1,4.739999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.172559576008628,110.74712054471907,1,4.739999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.172559576008628,110.7504937032839,1,4.739999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1759320282296022,110.74388099642522,1,4.739999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1759320282296022,110.7472541590597,1,4.739999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1759320282296022,110.75062732169418,1,4.739999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1759320282296022,111.42525984859166,1,9.020000457763672,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1759320282296022,111.42863301122617,1,9.020000457763672,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1759320282296022,111.43200617386066,1,9.020000457763672,2026-08-17,SNPP,West Kalimantan,Melawi
-1.1793044804505763,110.74401499069681,1,4.739999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
-1.1793044804505763,110.74738815741264,1,4.739999771118164,2026-08-17,SNPP,West Kalimantan,Ketapang
